timestamp,num_requests_running,num_requests_waiting,avg_generation_throughput_toks_per_s,kv_cache_usage_perc,ready_replicas
1776107475.6860082,16.0,0.0,0.0,1.391941391941387,1.0
1776107480.7188714,16.0,0.0,0.0,1.391941391941387,1.0
1776107485.751997,1.0,0.0,0.18181818181818182,0.805860805860803,1.0
1776107490.7907603,2.0,0.0,0.509090909090909,0.8424908424908395,1.0
1776107495.8294556,3.0,0.0,0.8909090909090909,0.879120879120876,1.0
1776107500.871952,4.0,0.0,1.3272727272727272,1.025641025641022,1.0
1776107505.9112263,5.0,0.0,1.509090909090909,1.0622710622710585,1.0
1776107510.9495714,6.0,0.0,1.8363636363636362,1.098901098901095,1.0
1776107515.9883769,7.0,0.0,1.9636363636363636,1.1355311355311315,1.0
1776107521.0265622,7.0,0.0,1.9636363636363636,1.1355311355311315,1.0
1776107526.0682344,11.0,0.0,2.1636363636363636,1.2820512820512775,1.0
1776107531.1054285,11.0,0.0,2.1636363636363636,1.2820512820512775,1.0
1776107536.1497598,11.0,0.0,2.1636363636363636,1.2820512820512775,1.0
1776107541.1855686,17.0,0.0,2.2363636363636363,1.5018315018314965,1.0
1776107546.2218168,17.0,0.0,1.909090909090909,1.5018315018314965,1.0
1776107551.2708247,16.0,0.0,2.090909090909091,1.46520146520146,1.0
1776107556.313302,17.0,0.0,1.9454545454545453,1.5018315018314965,1.0
