timestamp,num_requests_running,num_requests_waiting,avg_generation_throughput_toks_per_s,kv_cache_usage_perc,ready_replicas
1775359875.8551354,4.0,0.0,0.0,0.003296703296703285,1.0
1775359880.8884246,4.0,0.0,0.0,0.003296703296703285,1.0
1775359885.9301717,4.0,0.0,0.0,0.003296703296703285,1.0
1775359890.97462,4.0,0.0,0.0,0.003296703296703285,1.0
1775359896.0227737,4.0,0.0,0.0,0.003296703296703285,1.0
1775359901.067416,4.0,0.0,0.0,0.003296703296703285,1.0
1775359906.1096623,4.0,0.0,0.0,0.003296703296703285,1.0
1775359911.159891,4.0,0.0,0.0,0.003296703296703285,1.0
1775359916.2057154,4.0,0.0,0.0,0.003296703296703285,1.0
1775359921.2493784,4.0,0.0,0.0,0.003296703296703285,1.0
1775359926.2976384,4.0,0.0,0.0,0.003296703296703285,1.0
1775359931.3411462,4.0,0.0,0.0,0.003296703296703285,1.0
1775359936.3848608,4.0,0.0,0.0,0.003296703296703285,1.0
1775359941.4285738,4.0,0.0,0.0,0.003296703296703285,1.0
1775359946.4735575,4.0,0.0,0.0,0.003296703296703285,1.0
1775359951.5196736,4.0,0.0,0.0,0.003296703296703285,1.0
1775359956.5678968,4.0,0.0,0.0,0.003296703296703285,1.0
1775359961.6144853,4.0,0.0,0.0,0.003296703296703285,1.0
1775359966.6601238,4.0,0.0,0.0,0.003296703296703285,1.0
1775359971.7043812,4.0,0.0,0.0,0.003296703296703285,1.0
1775359976.747936,4.0,0.0,0.0,0.003296703296703285,1.0
1775359981.7949162,4.0,0.0,0.0,0.003296703296703285,1.0
1775359986.8403835,4.0,0.0,0.0,0.003296703296703285,1.0
1775359991.885351,4.0,0.0,0.0,0.003296703296703285,1.0
1775359996.9312112,4.0,0.0,0.0,0.003296703296703285,1.0
1775360001.977105,4.0,0.0,0.0,0.003296703296703285,1.0
1775360007.0207865,4.0,0.0,0.0,0.003296703296703285,1.0
1775360012.0684295,4.0,0.0,0.0,0.003296703296703285,1.0
1775360017.11165,4.0,0.0,0.0,0.003296703296703285,1.0
1775360022.1597247,4.0,0.0,0.0,0.003296703296703285,1.0
1775360027.2033477,4.0,0.0,0.0,0.003296703296703285,1.0
1775360032.2466679,4.0,0.0,0.0,0.003296703296703285,1.0
1775360037.2975385,4.0,0.0,0.0,0.003296703296703285,1.0
1775360042.3448427,4.0,0.0,0.0,0.003296703296703285,1.0
1775360047.3866594,4.0,0.0,0.0,0.003296703296703285,1.0
1775360052.4314218,4.0,0.0,0.0,0.003296703296703285,1.0
1775360057.4773014,4.0,0.0,0.0,0.003296703296703285,1.0
1775360062.5234966,4.0,0.0,0.0,0.003296703296703285,1.0
1775360067.5700617,4.0,0.0,0.0,0.003296703296703285,1.0
1775360072.6143494,4.0,0.0,0.0,0.003296703296703285,1.0
1775360077.6510286,4.0,0.0,0.0,0.003296703296703285,1.0
1775360082.6951716,4.0,0.0,0.0,0.003296703296703285,1.0
1775360087.740927,4.0,0.0,0.0,0.003296703296703285,1.0
1775360092.7845306,4.0,0.0,0.0,0.003296703296703285,1.0
1775360097.8301635,4.0,0.0,0.0,0.003296703296703285,1.0
1775360102.8741212,4.0,0.0,0.0,0.003296703296703285,1.0
1775360107.9153297,4.0,0.0,0.0,0.003296703296703285,1.0
1775360112.9615066,4.0,0.0,0.0,0.003296703296703285,1.0
1775360118.0115168,4.0,0.0,0.0,0.003296703296703285,1.0
1775360123.0560675,4.0,0.0,0.0,0.003296703296703285,1.0
1775360128.101092,4.0,0.0,0.0,0.003296703296703285,1.0
1775360133.1456592,4.0,0.0,0.0,0.003296703296703285,1.0
1775360138.1881342,4.0,0.0,0.0,0.003296703296703285,1.0
