request_id,scenario,phase_name,request_type,start_ts,end_ts,latency_ms,ttft_ms,prompt_chars,output_chars,max_tokens,status_code,ok,error
ckw5ngcx19,queue-pressure,warmup,completions,1776103269.6240711,1776103314.9200263,45295.96,45295.96,15111,0,288,0,0,
6hid25owf7,queue-pressure,queue_build,completions,1776103333.920574,1776103379.920039,45999.46,45999.46,14479,0,202,0,0,
1uymrlrmjk,queue-pressure,queue_build,completions,1776103406.919463,1776103452.9199595,46000.50,46000.50,12267,0,254,0,0,
zlaoi4e8xf,queue-pressure,queue_build,completions,1776103452.9201813,1776103498.92491,46004.73,46004.73,13373,0,253,0,0,
935a0l7253,queue-pressure,queue_build,completions,1776103334.9201345,1776103380.920551,46000.42,46000.42,14795,0,233,0,0,
dp5gjlqm5k,queue-pressure,queue_build,completions,1776103380.9208298,1776103426.92011,45999.28,45999.28,11951,0,198,0,0,
usgiotirzq,queue-pressure,queue_build,completions,1776103411.9198716,1776103457.919862,45999.99,45999.99,13215,0,262,0,0,
wrpbjek5rb,queue-pressure,queue_build,completions,1776103447.9193857,1776103493.9211578,46001.77,46001.77,10687,0,284,0,0,
39tex8fsv8,queue-pressure,queue_build,completions,1776103289.4760194,1776103334.9199078,45443.89,45443.89,14005,0,316,0,0,
2d54i3qk2i,queue-pressure,queue_build,completions,1776103335.9200351,1776103381.919711,45999.68,45999.68,11161,0,232,0,0,
koixntm9tm,queue-pressure,queue_build,completions,1776103416.919989,1776103462.9219618,46001.97,46001.97,9739,0,215,0,0,
sj49itn7s5,queue-pressure,queue_build,completions,1776103457.9200864,1776103503.9248037,46004.72,46004.72,15269,0,266,0,0,
j2o7s3kkv9,queue-pressure,queue_build,completions,1776103462.9221842,1776103508.921797,45999.61,45999.61,14795,0,209,0,0,
okc1msy4la,queue-pressure,queue_build,completions,1776103336.9198604,1776103382.920243,46000.38,46000.38,9739,0,241,0,0,
lizl08yg0j,queue-pressure,queue_build,completions,1776103421.9216928,1776103467.9207847,45999.09,45999.09,12267,0,261,0,0,
w71q3vli7k,queue-pressure,queue_build,completions,1776103401.9209578,1776103447.919235,45998.28,45998.28,13531,0,261,0,0,
zoyn6qicat,queue-pressure,queue_build,completions,1776103290.28847,1776103335.9198687,45631.40,45631.40,15269,0,243,0,0,
tiqj7yhl1c,queue-pressure,warmup,completions,1776103279.645638,1776103324.9199064,45274.27,45274.27,13373,0,235,0,0,
g8jdp0lvsn,queue-pressure,queue_build,completions,1776103336.9209151,1776103382.9200928,45999.18,45999.18,14953,0,258,0,0,
93kmkzebbk,queue-pressure,queue_build,completions,1776103422.9203484,1776103468.9202168,45999.87,45999.87,13215,0,264,0,0,
azccblskrt,queue-pressure,queue_build,completions,1776103291.0997758,1776103336.9194238,45819.65,45819.65,13215,0,248,0,0,
ocwbfuk9e1,queue-pressure,queue_build,completions,1776103424.9201565,1776103470.9201386,45999.98,45999.98,10213,0,208,0,0,
y6wktakpux,queue-pressure,queue_build,completions,1776103355.9194396,1776103401.9203486,46000.91,46000.91,13531,0,289,0,0,
w1dakrm8j5,queue-pressure,queue_build,completions,1776103423.920094,1776103469.9204109,46000.32,46000.32,15269,0,224,0,0,
1n6kvpuc8d,queue-pressure,queue_build,completions,1776103424.9208531,1776103470.9199853,45999.13,45999.13,13215,0,249,0,0,
qrl1n759in,queue-pressure,queue_build,completions,1776103467.9210093,1776103513.923432,46002.42,46002.42,12583,0,230,0,0,
2oc6uzhr5x,queue-pressure,queue_build,completions,1776103284.6070092,1776103329.921186,45314.18,45314.18,14637,0,200,0,0,
phr62gdswm,queue-pressure,queue_build,completions,1776103360.9198081,1776103406.9192472,45999.44,45999.44,12425,0,305,0,0,
wjcitfoyqb,queue-pressure,queue_build,completions,1776103425.9201667,1776103471.9190784,45998.91,45998.91,14163,0,245,0,0,
7srcbpljd8,queue-pressure,queue_build,completions,1776103428.9197278,1776103474.9193227,45999.59,45999.59,13847,0,295,0,0,
irodxmo5bx,queue-pressure,queue_build,completions,1776103291.9111872,1776103336.9196103,45008.42,45008.42,14005,0,313,0,0,
zqy72wx7pt,queue-pressure,queue_build,completions,1776103426.9203324,1776103472.9200373,45999.70,45999.70,11319,0,264,0,0,
yihair4cow,queue-pressure,queue_build,completions,1776103365.9202309,1776103411.919633,45999.40,45999.40,14479,0,252,0,0,
9yjb1qx6gv,queue-pressure,queue_build,completions,1776103428.9206636,1776103474.9194655,45998.80,45998.80,14637,0,197,0,0,
f0t0pvn9er,queue-pressure,queue_build,completions,1776103285.4135044,1776103330.919677,45506.17,45506.17,10371,0,259,0,0,
63cfl0ukey,queue-pressure,queue_build,completions,1776103427.920017,1776103473.9200203,46000.00,46000.00,13531,0,230,0,0,
rixa11dpg8,queue-pressure,queue_build,completions,1776103370.9199212,1776103416.9197576,45999.84,45999.84,10687,0,290,0,0,
c02dgtfgq5,queue-pressure,queue_build,completions,1776103299.9202125,1776103345.9209259,46000.71,46000.71,13531,0,217,0,0,
4ffyvnvqjt,queue-pressure,queue_build,completions,1776103286.224852,1776103331.9208977,45696.05,45696.05,14163,0,204,0,0,
b0z3nx39rb,queue-pressure,queue_build,completions,1776103468.9204385,1776103514.9203498,45999.91,45999.91,14795,0,297,0,0,
3t60rjiw1s,queue-pressure,queue_build,completions,1776103376.9211664,1776103422.920102,45998.94,45998.94,13215,0,301,0,0,
8qoldforxo,queue-pressure,queue_build,completions,1776103437.9201674,1776103483.9199104,45999.74,45999.74,13373,0,317,0,0,
jckjlteiyz,queue-pressure,queue_build,completions,1776103377.919522,1776103423.9198925,46000.37,46000.37,13373,0,253,0,0,
55psq0oxfq,queue-pressure,queue_build,completions,1776103469.9206984,1776103515.9206645,45999.97,45999.97,12583,0,276,0,0,
34dxtad1io,queue-pressure,queue_build,completions,1776103304.9203475,1776103350.9201536,45999.81,45999.81,10055,0,305,0,0,
otohp6vz41,queue-pressure,queue_build,completions,1776103378.9200718,1776103424.920008,45999.94,45999.94,9897,0,298,0,0,
wxe6sylztg,queue-pressure,queue_build,completions,1776103350.920375,1776103396.9198925,45999.52,45999.52,13531,0,276,0,0,
myx444nlz1,queue-pressure,queue_build,completions,1776103470.920344,1776103516.921133,46000.79,46000.79,15427,0,259,0,0,
56fao72kz0,queue-pressure,queue_build,completions,1776103309.9197228,1776103355.919195,45999.47,45999.47,12425,0,246,0,0,
am148p0tvh,queue-pressure,queue_build,completions,1776103378.9209337,1776103424.9198909,45998.96,45998.96,11951,0,314,0,0,
c56t4ufel6,queue-pressure,queue_build,completions,1776103332.9209433,1776103378.9196823,45998.74,45998.74,9581,0,220,0,0,
wiykid91zd,queue-pressure,queue_build,completions,1776103470.9212468,1776103516.9209812,45999.73,45999.73,14795,0,201,0,0,
ye511mkfaz,queue-pressure,queue_build,completions,1776103287.0384734,1776103332.920004,45881.53,45881.53,15269,0,194,0,0,
fk8ut0cvs4,queue-pressure,queue_build,completions,1776103314.9202793,1776103360.919515,45999.24,45999.24,14321,0,316,0,0,
pbmyofqewa,queue-pressure,queue_build,completions,1776103379.920282,1776103425.919921,45999.64,45999.64,10845,0,261,0,0,
qll8os9xto,queue-pressure,queue_build,completions,1776103442.921911,1776103488.9219718,46000.06,46000.06,14163,0,201,0,0,
dpja1wj0tp,queue-pressure,queue_build,completions,1776103332.9202883,1776103378.919854,45999.57,45999.57,11161,0,205,0,0,
6b2knftu2g,queue-pressure,queue_build,completions,1776103471.9192815,1776103517.9198906,46000.61,46000.61,10529,0,268,0,0,
aji0y6dpbh,queue-pressure,warmup,completions,1776103254.5964773,1776103299.9199843,45323.51,45323.51,13373,0,220,0,0,
8cgvyie6iv,queue-pressure,queue_build,completions,1776103319.9201176,1776103365.920008,45999.89,45999.89,10529,0,206,0,0,
uzzpqk51fp,queue-pressure,warmup,completions,1776103259.6051664,1776103304.9200714,45314.90,45314.90,12583,0,198,0,0,
wi6fqjja26,queue-pressure,queue_build,completions,1776103472.9202385,1776103518.9216328,46001.39,46001.39,10055,0,289,0,0,
jcat9mx2x1,queue-pressure,queue_build,completions,1776103381.9199677,1776103427.9197805,45999.81,45999.81,15427,0,299,0,0,
pvs7hzioyk,queue-pressure,queue_build,completions,1776103324.9201298,1776103370.9196944,45999.56,45999.56,13373,0,212,0,0,
jza7tz0ync,queue-pressure,queue_build,completions,1776103345.92129,1776103391.920672,45999.38,45999.38,13057,0,240,0,0,
c89k8yqk94,queue-pressure,queue_build,completions,1776103473.9202409,1776103519.9206965,46000.46,46000.46,13689,0,232,0,0,
hafeyuhz1g,queue-pressure,queue_build,completions,1776103382.920439,1776103428.9194937,45999.05,45999.05,15269,0,255,0,0,
awudtsemci,queue-pressure,queue_build,completions,1776103329.9224923,1776103375.919467,45996.97,45996.97,11477,0,210,0,0,
vren93iiuc,queue-pressure,queue_build,completions,1776103288.6633453,1776103333.920335,45256.99,45256.99,15427,0,192,0,0,
nmkza3oa52,queue-pressure,queue_build,completions,1776103474.9196873,1776103520.9201016,46000.41,46000.41,10213,0,252,0,0,
81sdw4shnf,queue-pressure,queue_build,completions,1776103287.8501532,1776103332.9201257,45069.97,45069.97,14005,0,259,0,0,
2flu7u6n7h,queue-pressure,queue_build,completions,1776103382.9214306,1776103428.9193466,45997.92,45997.92,13215,0,221,0,0,
h1dnmmjbqe,queue-pressure,warmup,completions,1776103264.6121929,1776103309.9194562,45307.26,45307.26,11319,0,231,0,0,
ptk93tyt7d,queue-pressure,queue_build,completions,1776103330.9198518,1776103376.920926,46001.07,46001.07,11319,0,232,0,0,
60361i2hgj,queue-pressure,queue_build,completions,1776103474.920573,1776103520.9199522,45999.38,45999.38,15427,0,204,0,0,
d14ve92mpn,queue-pressure,queue_build,completions,1776103391.9208848,1776103437.9199235,45999.04,45999.04,13215,0,254,0,0,
j60fkhmy4s,queue-pressure,queue_build,completions,1776103331.9211433,1776103377.9193354,45998.19,45998.19,14953,0,226,0,0,
bi4q2y9v86,queue-pressure,queue_build,completions,1776103375.9197206,1776103421.921376,46001.66,46001.66,12741,0,310,0,0,
aprpn6qfgs,queue-pressure,queue_build,completions,1776103396.9201255,1776103442.921676,46001.55,46001.55,12583,0,279,0,0,
5nq4fmyzyc,queue-pressure,warmup,completions,1776103274.6357481,1776103319.9198463,45284.10,45284.10,14795,0,251,0,0,
