LAST SEEN   TYPE      REASON                OBJECT                                                               MESSAGE
28m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm to kserve-control-plane
4m2s        Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-kdzq2                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-kdzq2 to kserve-control-plane
28m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz to kserve-control-plane
3m46s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-cv5wt                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-cv5wt to kserve-control-plane
4m2s        Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-6vvlk                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-6vvlk to kserve-control-plane
28m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-767jh to kserve-control-plane
118s        Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-5c7497f4b8-jwbfm    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-5c7497f4b8-jwbfm to kserve-control-plane
4m2s        Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-5zmsz                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-5zmsz to kserve-control-plane
26m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7-bcznf    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7-bcznf to kserve-control-plane
27m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb to kserve-control-plane
27m         Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh to kserve-control-plane
29m         Warning   ScaledObjectDeleted   scaledobject/qwen25-05b-instruct-keda-waiting-requests               ScaledObject was deleted
29m         Normal    KEDAScalersStopped    scaledobject/qwen25-05b-instruct-keda-waiting-requests               Stopped scalers watch
28m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz
28m         Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                  New size: 4; reason: cpu resource utilization (percentage of request) above target
28m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm
28m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-767jh
28m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                               Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 1 to 4
28m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
28m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
28m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Created container: storage-initializer
28m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Created container: storage-initializer
28m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Started container storage-initializer
28m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Started container storage-initializer
28m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
28m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Created container: storage-initializer
28m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Started container storage-initializer
27m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-42lgh
27m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
27m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                               Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 4 to 5
27m         Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                  New size: 5; reason: cpu resource utilization (percentage of request) above target
27m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Started container storage-initializer
27m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Created container: storage-initializer
27m         Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                             Updated v1.Secret llm-demo/qwen25-0-5b-instruct-kserve-self-signed-certs
27m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-7767c9c5     Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-7767c9c5-sl4j2
27m         Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                             Updated v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler
27m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-router-scheduler-7767c9c5-sl4j2      Stopping container main
27m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled down replica set qwen25-0-5b-instruct-kserve-router-scheduler-7767c9c5 from 1 to 0
27m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4   Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb
27m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4 from 0 to 1
27m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb    Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
27m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb    Created container: main
27m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb    Started container main
26m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
26m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
26m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
26m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
26m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Created container: main
26m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Created container: main
26m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Started container main
26m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Started container main
26m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Created container: main
26m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Started container main
26m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Created container: main
26m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Started container main
26m         Normal    Killing               pod/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb    Stopping container main
26m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4   Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb
26m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled down replica set qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4 from 1 to 0
26m         Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                             Updated v1.Secret llm-demo/qwen25-0-5b-instruct-kserve-self-signed-certs
26m         Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                             Updated v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler
26m         Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7 from 0 to 1
26m         Warning   Error                 llminferenceservice/qwen25-0-5b-instruct                             Reconciliation failed: failed to reconcile networking: failed to reconcile scheduler: failed to reconcile scheduler deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler: failed to get defaults for v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler: Operation cannot be fulfilled on deployments.apps "qwen25-0-5b-instruct-kserve-router-scheduler": the object has been modified; please apply your changes to the latest version and try again
26m         Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7   Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7-bcznf
26m         Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7-bcznf    Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
26m         Normal    Created               pod/qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7-bcznf    Created container: main
26m         Normal    Started               pod/qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7-bcznf    Started container main
21m         Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Startup probe failed: Get "http://10.244.0.46:8000/health": dial tcp 10.244.0.46:8000: connect: connection refused
21m         Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Startup probe failed: Get "http://10.244.0.48:8000/health": dial tcp 10.244.0.48:8000: connect: connection refused
21m         Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Startup probe failed: Get "http://10.244.0.49:8000/health": dial tcp 10.244.0.49:8000: connect: connection refused
21m         Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Startup probe failed: Get "http://10.244.0.47:8000/health": dial tcp 10.244.0.47:8000: connect: connection refused
19m         Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz
