LAST SEEN   TYPE      REASON                OBJECT                                                               MESSAGE
8m45s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-767jh to kserve-control-plane
8m45s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm to kserve-control-plane
8m30s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh to kserve-control-plane
8m21s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb to kserve-control-plane
6m42s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7-bcznf    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7-bcznf to kserve-control-plane
8m45s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz to kserve-control-plane
10m         Warning   ScaledObjectDeleted   scaledobject/qwen25-05b-instruct-keda-waiting-requests               ScaledObject was deleted
10m         Normal    KEDAScalersStopped    scaledobject/qwen25-05b-instruct-keda-waiting-requests               Stopped scalers watch
8m46s       Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                               Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 1 to 4
8m46s       Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm
8m46s       Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz
8m46s       Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-767jh
8m46s       Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                  New size: 4; reason: cpu resource utilization (percentage of request) above target
8m45s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
8m44s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
8m44s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Started container storage-initializer
8m44s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Created container: storage-initializer
8m44s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
8m44s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Created container: storage-initializer
8m44s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Started container storage-initializer
8m44s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Created container: storage-initializer
8m44s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Started container storage-initializer
8m30s       Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                               Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 4 to 5
8m30s       Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                  New size: 5; reason: cpu resource utilization (percentage of request) above target
8m30s       Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-42lgh
8m30s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
8m29s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Started container storage-initializer
8m29s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Created container: storage-initializer
8m23s       Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                             Updated v1.Secret llm-demo/qwen25-0-5b-instruct-kserve-self-signed-certs
8m22s       Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                             Updated v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler
8m22s       Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled down replica set qwen25-0-5b-instruct-kserve-router-scheduler-7767c9c5 from 1 to 0
8m22s       Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-7767c9c5     Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-7767c9c5-sl4j2
8m22s       Normal    Killing               pod/qwen25-0-5b-instruct-kserve-router-scheduler-7767c9c5-sl4j2      Stopping container main
8m21s       Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4 from 0 to 1
8m21s       Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4   Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb
8m20s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb    Created container: main
8m20s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb    Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
8m17s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb    Started container main
7m25s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
7m25s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
7m25s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
7m25s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
7m23s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Created container: main
7m22s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Created container: main
7m22s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Created container: main
7m22s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Created container: main
7m22s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Started container main
7m22s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Started container main
7m22s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Started container main
7m21s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Started container main
6m44s       Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4   Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb
6m44s       Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled down replica set qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4 from 1 to 0
6m44s       Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                             Updated v1.Secret llm-demo/qwen25-0-5b-instruct-kserve-self-signed-certs
6m44s       Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                             Updated v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler
6m44s       Normal    Killing               pod/qwen25-0-5b-instruct-kserve-router-scheduler-6b55b766c4-64ltb    Stopping container main
6m43s       Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7 from 0 to 1
6m42s       Warning   Error                 llminferenceservice/qwen25-0-5b-instruct                             Reconciliation failed: failed to reconcile networking: failed to reconcile scheduler: failed to reconcile scheduler deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler: failed to get defaults for v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler: Operation cannot be fulfilled on deployments.apps "qwen25-0-5b-instruct-kserve-router-scheduler": the object has been modified; please apply your changes to the latest version and try again
6m42s       Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7   Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7-bcznf
6m41s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7-bcznf    Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
6m40s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7-bcznf    Started container main
6m40s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-router-scheduler-5cd5b84dd7-bcznf    Created container: main
2m15s       Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-wlqfz                     Startup probe failed: Get "http://10.244.0.46:8000/health": dial tcp 10.244.0.46:8000: connect: connection refused
2m15s       Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-767jh                     Startup probe failed: Get "http://10.244.0.48:8000/health": dial tcp 10.244.0.48:8000: connect: connection refused
2m10s       Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-42lgh                     Startup probe failed: Get "http://10.244.0.49:8000/health": dial tcp 10.244.0.49:8000: connect: connection refused
2m5s        Warning   Unhealthy             pod/qwen25-0-5b-instruct-kserve-665bf8f748-gnfbm                     Startup probe failed: Get "http://10.244.0.47:8000/health": dial tcp 10.244.0.47:8000: connect: connection refused
