timestamp,num_requests_running,num_requests_waiting,avg_generation_throughput_toks_per_s,kv_cache_usage_perc,ready_replicas
1775836159.1152387,,,,,1.0
1775836164.24107,,,,,1.0
1775836169.3962338,,,,,1.0
1775836174.557433,,,,,1.0
1775836179.72014,,,,,1.0
1775836184.8749251,,,,,1.0
1775836190.0359237,,,,,1.0
1775836195.1803613,,,,,1.0
1775836200.3415687,,,,,1.0
1775836205.4954498,,,,,1.0
1775836210.6456301,,,,,1.0
1775836215.8140883,,,,,1.0
1775836220.9587314,,,,,1.0
1775836226.0986307,,,,,1.0
1775836231.240175,,,,,1.0
1775836236.3968835,,,,,1.0
1775836241.5436592,,,,,1.0
1775836246.6887293,,,,,1.0
1775836251.8456218,,,,,1.0
1775836256.9824595,,,,,1.0
1775836262.153136,,,,,1.0
1775836267.3037584,,,,,1.0
1775836272.4619172,,,,,1.0
1775836277.6092439,,,,,1.0
1775836282.7899272,,,,,1.0
1775836287.9495306,,,,,1.0
1775836293.1054916,,,,,1.0
1775836298.2597804,,,,,1.0
1775836303.417183,,,,,1.0
1775836308.5996075,,,,,1.0
1775836313.7769606,,,,,1.0
1775836318.9307907,,,,,1.0
1775836324.085124,,,,,1.0
1775836329.238456,,,,,1.0
1775836334.3905387,,,,,1.0
1775836339.5725248,,,,,1.0
1775836344.727896,,,,,1.0
1775836349.8799179,,,,,1.0
1775836355.0144348,,,,,1.0
1775836360.167532,,,,,1.0
1775836365.3184497,,,,,1.0
1775836370.4684439,,,,,1.0
1775836375.6217396,,,,,1.0
1775836380.7730706,,,,,1.0
1775836385.928183,,,,,1.0
1775836391.0793574,,,,,1.0
1775836396.2234423,,,,,1.0
1775836401.362919,,,,,1.0
