LAST SEEN   TYPE      REASON                OBJECT                                                               MESSAGE
3m4s        Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-6956dc856-prl2q     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-6956dc856-prl2q to kserve-control-plane
114s        Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-6ff49f8455-2blz7    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-6ff49f8455-2blz7 to kserve-control-plane
3m20s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-8scw8                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-8scw8 to kserve-control-plane
3m20s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-jvff7                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-jvff7 to kserve-control-plane
3m42s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-2bm59                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-2bm59 to kserve-control-plane
3m8s        Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-lrtth                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-lrtth to kserve-control-plane
4m59s       Warning   ScaledObjectDeleted   scaledobject/qwen25-05b-instruct-keda-token-cache-composite          ScaledObject was deleted
4m59s       Normal    KEDAScalersStopped    scaledobject/qwen25-05b-instruct-keda-token-cache-composite          Stopped scalers watch
3m43s       Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                               Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 1 to 2
3m43s       Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                  New size: 2; reason: cpu resource utilization (percentage of request) above target
3m43s       Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-2bm59
3m42s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-2bm59                     Created container: storage-initializer
3m42s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-2bm59                     Started container storage-initializer
3m42s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-2bm59                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
3m25s       Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                  New size: 4; reason: cpu resource utilization (percentage of request) above target
3m23s       Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                               Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 2 to 4
3m21s       Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-8scw8
3m20s       Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-jvff7
3m19s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-jvff7                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
3m19s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-8scw8                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
3m19s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-8scw8                     Started container storage-initializer
3m19s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-2bm59                     Created container: main
3m19s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-8scw8                     Created container: storage-initializer
3m19s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-2bm59                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
3m19s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-jvff7                     Created container: storage-initializer
3m19s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-2bm59                     Started container main
3m18s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-jvff7                     Started container storage-initializer
3m8s        Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                               Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 4 to 5
3m8s        Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                  New size: 5; reason: cpu resource utilization (percentage of request) above target
3m8s        Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-lrtth
3m7s        Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled down replica set qwen25-0-5b-instruct-kserve-router-scheduler-d4fb6b88b from 1 to 0
3m7s        Normal    Killing               pod/qwen25-0-5b-instruct-kserve-router-scheduler-d4fb6b88b-ng4ns     Stopping container main
3m7s        Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                             Updated v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler
3m7s        Normal    Updated               llminferenceservice/qwen25-0-5b-instruct                             Updated v1.Secret llm-demo/qwen25-0-5b-instruct-kserve-self-signed-certs
3m7s        Normal    SuccessfulDelete      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-d4fb6b88b    Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-d4fb6b88b-ng4ns
3m6s        Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-lrtth                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
3m5s        Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-lrtth                     Created container: storage-initializer
3m5s        Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-6956dc856 from 0 to 1
3m5s        Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-6956dc856    Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-6956dc856-prl2q
3m4s        Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-lrtth                     Started container storage-initializer
