LAST SEEN   TYPE      REASON              OBJECT                                                               MESSAGE
46m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-267wd                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-267wd to kserve-control-plane
17m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-sxjq8                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-sxjq8 to kserve-control-plane
25m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-router-scheduler-64dcdd5d87-2zpq2    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-64dcdd5d87-2zpq2 to kserve-control-plane
32m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-router-scheduler-6449fbcb98-5xrxf    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-6449fbcb98-5xrxf to kserve-control-plane
2m14s       Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-psjws                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-psjws to kserve-control-plane
17m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-7wbjw                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-7wbjw to kserve-control-plane
60m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-qxvcw                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-qxvcw to kserve-control-plane
9m41s       Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-7wq4x                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-7wq4x to kserve-control-plane
56m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-router-scheduler-54676f55f7-fhqbz    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-54676f55f7-fhqbz to kserve-control-plane
39m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-4r25q                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-4r25q to kserve-control-plane
3m28s       Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-router-scheduler-746f4f947c-njf5d    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-746f4f947c-njf5d to kserve-control-plane
18m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-router-scheduler-78bdcc594d-9kthl    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-78bdcc594d-9kthl to kserve-control-plane
32m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-router-scheduler-78f89958b8-2zcgx    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-78f89958b8-2zcgx to kserve-control-plane
39m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-frdtg                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-frdtg to kserve-control-plane
24m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-ghssf                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-ghssf to kserve-control-plane
47m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-gjwzc                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-gjwzc to kserve-control-plane
54m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-hp8hf                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-hp8hf to kserve-control-plane
9m41s       Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-dpjh8                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-dpjh8 to kserve-control-plane
16m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-54v8c                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-54v8c to kserve-control-plane
39m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-hqwhs                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-hqwhs to kserve-control-plane
39m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-cgjxz                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-cgjxz to kserve-control-plane
2m14s       Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-jcrtw                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-jcrtw to kserve-control-plane
32m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-pmqqx                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-pmqqx to kserve-control-plane
59m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-kshl2                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-kshl2 to kserve-control-plane
47m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-6x7j8                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-6x7j8 to kserve-control-plane
2m14s       Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-r2d25                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-r2d25 to kserve-control-plane
9m24s       Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-svlcx                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-svlcx to kserve-control-plane
118s        Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-5982r                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-5982r to kserve-control-plane
33m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-router-scheduler-654dbb885f-x5gb2    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-654dbb885f-x5gb2 to kserve-control-plane
54m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-wsfmg                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-wsfmg to kserve-control-plane
54m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-x4v2d                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-x4v2d to kserve-control-plane
31m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-692vj                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-692vj to kserve-control-plane
24m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-9hqzs                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-9hqzs to kserve-control-plane
60m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-ld2b2                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-ld2b2 to kserve-control-plane
60m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-router-scheduler-bbf4dcd65-pbzdd     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-bbf4dcd65-pbzdd to kserve-control-plane
31m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-59tpn                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-59tpn to kserve-control-plane
9m41s       Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-trlkg                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-trlkg to kserve-control-plane
40m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-router-scheduler-868c4cf777-9p5ml    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-868c4cf777-9p5ml to kserve-control-plane
11m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-router-scheduler-84c57dcbbb-b2g9k    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-84c57dcbbb-b2g9k to kserve-control-plane
17m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-fpt2s                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-fpt2s to kserve-control-plane
31m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-8ppsc                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-8ppsc to kserve-control-plane
24m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-lq2fz                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-lq2fz to kserve-control-plane
60m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-mgbwd                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-mgbwd to kserve-control-plane
24m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-vbzhs                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-vbzhs to kserve-control-plane
47m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-5b57w                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-5b57w to kserve-control-plane
54m         Normal    Scheduled           pod/qwen25-0-5b-instruct-kserve-665bf8f748-w5l7m                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-w5l7m to kserve-control-plane
59m         Normal    SuccessfulCreate    replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-kshl2
59m         Normal    ScalingReplicaSet   deployment/qwen25-0-5b-instruct-kserve                               Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 4 to 5
59m         Normal    SuccessfulRescale   horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                  New size: 5; reason: All metrics below target
59m         Normal    Pulled              pod/qwen25-0-5b-instruct-kserve-665bf8f748-kshl2                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
59m         Normal    Created             pod/qwen25-0-5b-instruct-kserve-665bf8f748-kshl2                     Created container: storage-initializer
59m         Normal    Started             pod/qwen25-0-5b-instruct-kserve-665bf8f748-kshl2                     Started container storage-initializer
58m         Normal    Pulled              pod/qwen25-0-5b-instruct-kserve-665bf8f748-ld2b2                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
58m         Normal    Pulled              pod/qwen25-0-5b-instruct-kserve-665bf8f748-qxvcw                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
58m         Normal    Pulled              pod/qwen25-0-5b-instruct-kserve-665bf8f748-kshl2                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
58m         Normal    Pulled              pod/qwen25-0-5b-instruct-kserve-665bf8f748-mgbwd                     Container image "quay.io/pierdipi/vllm-cpu:latest" already present on machine
58m         Normal    Created             pod/qwen25-0-5b-instruct-kserve-665bf8f748-kshl2                     Created container: main
58m         Normal    Created             pod/qwen25-0-5b-instruct-kserve-665bf8f748-qxvcw                     Created container: main
58m         Normal    Started             pod/qwen25-0-5b-instruct-kserve-665bf8f748-qxvcw                     Started container main
58m         Normal    Created             pod/qwen25-0-5b-instruct-kserve-665bf8f748-mgbwd                     Created container: main
58m         Normal    Created             pod/qwen25-0-5b-instruct-kserve-665bf8f748-ld2b2                     Created container: main
58m         Normal    Started             pod/qwen25-0-5b-instruct-kserve-665bf8f748-kshl2                     Started container main
58m         Normal    Started             pod/qwen25-0-5b-instruct-kserve-665bf8f748-mgbwd                     Started container main
58m         Normal    Started             pod/qwen25-0-5b-instruct-kserve-665bf8f748-ld2b2                     Started container main
58m         Normal    Updated             llminferenceservice/qwen25-0-5b-instruct                             Updated v1.Secret llm-demo/qwen25-0-5b-instruct-kserve-self-signed-certs
58m         Normal    Updated             llminferenceservice/qwen25-0-5b-instruct                             Updated v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler
56m         Normal    Killing             pod/qwen25-0-5b-instruct-kserve-router-scheduler-bbf4dcd65-pbzdd     Stopping container main
56m         Normal    ScalingReplicaSet   deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled down replica set qwen25-0-5b-instruct-kserve-router-scheduler-bbf4dcd65 from 1 to 0
56m         Normal    SuccessfulDelete    replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-bbf4dcd65    Deleted pod: qwen25-0-5b-instruct-kserve-router-scheduler-bbf4dcd65-pbzdd
56m         Normal    ScalingReplicaSet   deployment/qwen25-0-5b-instruct-kserve-router-scheduler              Scaled up replica set qwen25-0-5b-instruct-kserve-router-scheduler-54676f55f7 from 0 to 1
56m         Normal    SuccessfulCreate    replicaset/qwen25-0-5b-instruct-kserve-router-scheduler-54676f55f7   Created pod: qwen25-0-5b-instruct-kserve-router-scheduler-54676f55f7-fhqbz
56m         Normal    Pulled              pod/qwen25-0-5b-instruct-kserve-router-scheduler-54676f55f7-fhqbz    Container image "ghcr.io/llm-d/llm-d-inference-scheduler:v0.4.0" already present on machine
56m         Normal    Created             pod/qwen25-0-5b-instruct-kserve-router-scheduler-54676f55f7-fhqbz    Created container: main
56m         Normal    Started             pod/qwen25-0-5b-instruct-kserve-router-scheduler-54676f55f7-fhqbz    Started container main
55m         Warning   Unhealthy           pod/qwen25-0-5b-instruct-kserve-665bf8f748-ld2b2                     Startup probe failed: Get "http://10.244.0.20:8000/health": dial tcp 10.244.0.20:8000: connect: connection refused
55m         Warning   Unhealthy           pod/qwen25-0-5b-instruct-kserve-665bf8f748-qxvcw                     Startup probe failed: Get "http://10.244.0.28:8000/health": dial tcp 10.244.0.28:8000: connect: connection refused
55m         Warning   Unhealthy           pod/qwen25-0-5b-instruct-kserve-665bf8f748-mgbwd                     Startup probe failed: Get "http://10.244.0.24:8000/health": dial tcp 10.244.0.24:8000: connect: connection refused
54m         Warning   Unhealthy           pod/qwen25-0-5b-instruct-kserve-665bf8f748-kshl2                     Startup probe failed: Get "http://10.244.0.31:8000/health": dial tcp 10.244.0.31:8000: connect: connection refused
54m         Normal    SuccessfulDelete    replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-qxvcw
54m         Normal    ScalingReplicaSet   deployment/qwen25-0-5b-instruct-kserve                               Scaled down replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 5 to 1
54m         Normal    SuccessfulDelete    replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-ld2b2
54m         Normal    SuccessfulDelete    replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-kshl2
54m         Normal    Killing             pod/qwen25-0-5b-instruct-kserve-665bf8f748-mgbwd                     Stopping container main
54m         Normal    Killing             pod/qwen25-0-5b-instruct-kserve-665bf8f748-ld2b2                     Stopping container main
54m         Normal    Killing             pod/qwen25-0-5b-instruct-kserve-665bf8f748-qxvcw                     Stopping container main
54m         Normal    Killing             pod/qwen25-0-5b-instruct-kserve-665bf8f748-kshl2                     Stopping container main
54m         Normal    SuccessfulDelete    replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-mgbwd
54m         Normal    SuccessfulCreate    replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-w5l7m
