request_id,scenario,request_type,start_ts,end_ts,latency_ms,ttft_ms,prompt_chars,output_chars,max_tokens,status_code,ok,error
okc1msy4la,short-bursts,completions,1775624425.0768332,1775624425.0787134,1.88,1.88,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
j17mgfxc08,short-bursts,completions,1775624468.0487278,1775624468.0497653,1.04,1.04,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
l1n13jcat9,short-bursts,completions,1775624433.6617413,1775624433.663824,2.08,2.08,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
pq85jsg65k,short-bursts,completions,1775624412.705448,1775624412.7065754,1.13,1.13,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
rfcd6mzsgi,short-bursts,completions,1775624473.9737785,1775624473.975073,1.29,1.29,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
g10ur5l8a7,short-bursts,completions,1775624521.0897305,1775624521.091063,1.33,1.33,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
zcywd14ve9,short-bursts,completions,1775624434.4108367,1775624434.4121592,1.32,1.32,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
4z7w2sehe2,short-bursts,completions,1775624488.0018365,1775624488.0029068,1.07,1.07,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
2vajepecqn,short-bursts,completions,1775624464.251984,1775624464.2548668,2.88,2.88,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
t0sx5wvfgy,short-bursts,completions,1775624478.2317748,1775624478.233893,2.12,2.12,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
82kkzmpjrh,short-bursts,completions,1775624502.9991097,1775624503.0005043,1.39,1.39,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
