timestamp,num_requests_running,num_requests_waiting,avg_generation_throughput_toks_per_s,kv_cache_usage_perc,ready_replicas
1775847371.1589124,,,,,1.0
1775847376.2674105,,,,,1.0
1775847381.4085267,,,,,1.0
1775847386.5502448,,,,,1.0
1775847391.6871102,,,,,1.0
1775847396.8266504,,,,,1.0
1775847401.9704683,,,,,1.0
1775847407.1313674,,,,,1.0
1775847412.2598839,,,,,1.0
1775847417.4038985,,,,,1.0
1775847422.5468547,,,,,
1775847427.7057464,,,,,
1775847432.8466666,,,,,
1775847438.010716,,,,,
1775847443.1440456,,,,,
1775847448.294635,,,,,
1775847453.4527805,,,,,
1775847458.5888696,,,,,
1775847463.7328687,,,,,
1775847468.8798845,,,,,
1775847474.0285,,,,,
1775847479.1764748,,,,,1.0
1775847484.2950797,,,,,1.0
1775847489.4330294,,,,,1.0
1775847494.589926,,,,,1.0
1775847499.721095,,,,,1.0
1775847504.7990634,,,,,1.0
1775847509.9404697,,,,,1.0
1775847515.0584972,,,,,1.0
1775847520.1990314,,,,,1.0
1775847525.3477917,,,,,1.0
1775847530.4990437,,,,,1.0
1775847535.671633,,,,,1.0
1775847540.8221033,,,,,1.0
1775847545.966012,,,,,1.0
1775847551.0928545,,,,,1.0
1775847556.2361403,,,,,1.0
1775847561.367518,,,,,1.0
1775847566.5215056,,,,,1.0
1775847571.6737254,,,,,1.0
1775847576.8166232,,,,,1.0
1775847581.9697409,,,,,1.0
1775847587.1273558,,,,,1.0
1775847592.2542648,,,,,1.0
1775847597.400775,,,,,1.0
1775847602.550122,,,,,1.0
1775847607.6933794,,,,,1.0
1775847612.8487356,,,,,1.0
