timestamp,num_requests_running,num_requests_waiting,avg_generation_throughput_toks_per_s,kv_cache_usage_perc,ready_replicas
1775848002.4788897,,,,,1.0
1775848007.5792112,,,,,1.0
1775848012.7171185,,,,,1.0
1775848017.860297,,,,,1.0
1775848022.9898558,,,,,1.0
1775848028.134295,,,,,1.0
1775848033.3110876,,,,,1.0
1775848038.484794,,,,,1.0
1775848043.6484988,,,,,1.0
1775848048.807221,,,,,1.0
1775848053.9694636,,,,,1.0
1775848059.1320832,,,,,
1775848064.2690282,,,,,
1775848069.3879802,,,,,
1775848074.5583308,,,,,
1775848079.710708,,,,,1.0
1775848084.9597757,,,,,1.0
1775848090.1199725,,,,,1.0
1775848095.2789917,,,,,1.0
1775848100.4476616,,,,,1.0
1775848105.7316406,,,,,1.0
1775848110.877752,,,,,1.0
1775848116.028165,,,,,1.0
1775848121.1776593,,,,,1.0
1775848126.3514273,,,,,1.0
1775848131.501795,,,,,1.0
1775848136.665162,,,,,1.0
1775848141.8186097,,,,,1.0
1775848146.9726107,,,,,1.0
1775848152.138623,,,,,1.0
1775848157.292422,,,,,1.0
1775848162.458412,,,,,1.0
1775848167.629499,,,,,1.0
1775848172.8069594,,,,,1.0
1775848177.954763,,,,,1.0
1775848183.1050532,,,,,1.0
1775848188.2481475,,,,,1.0
1775848193.399006,,,,,1.0
1775848198.5622463,,,,,1.0
1775848203.707483,,,,,1.0
1775848208.8511171,,,,,1.0
1775848214.0037782,,,,,1.0
1775848219.1469781,,,,,1.0
1775848224.2900057,,,,,1.0
1775848229.4413626,,,,,1.0
1775848234.5934289,,,,,1.0
1775848239.7408223,,,,,1.0
1775848244.8811657,,,,,1.0
