timestamp,num_requests_running,num_requests_waiting,avg_generation_throughput_toks_per_s,kv_cache_usage_perc,ready_replicas
1776123826.0354133,28.0,3.0,0.0,1.904761904761909,1.0
1776123831.0690925,28.0,3.0,0.0,1.904761904761909,1.0
1776123836.1045077,28.0,3.0,0.0,1.904761904761909,1.0
1776123841.1404872,2.0,0.0,0.14545454545454545,0.8424908424908395,1.0
1776123846.1798184,3.0,0.0,0.3090909090909091,0.879120879120876,1.0
1776123851.2199454,4.0,0.0,0.4909090909090909,1.025641025641022,1.0
1776123856.259501,4.0,0.0,0.7090909090909091,1.025641025641022,1.0
1776123861.297488,5.0,0.0,0.7999999999999999,1.0622710622710585,1.0
1776123866.3354359,7.0,0.0,1.0363636363636364,1.1355311355311315,1.0
1776123871.37508,7.0,0.0,1.0363636363636364,1.1355311355311315,1.0
1776123876.4151444,10.0,0.0,1.218181818181818,1.245421245421241,1.0
1776123881.4543464,10.0,0.0,1.218181818181818,1.245421245421241,1.0
1776123886.5056403,10.0,0.0,1.218181818181818,1.245421245421241,1.0
1776123891.5456212,10.0,0.0,1.218181818181818,1.245421245421241,1.0
1776123896.5883338,10.0,0.0,1.0727272727272728,1.245421245421241,1.0
1776123901.6314104,10.0,0.0,0.9090909090909091,1.245421245421241,1.0
1776123906.6736548,23.0,0.0,1.0363636363636364,1.7216117216117266,1.0
1776123911.7126327,23.0,0.0,0.8181818181818181,1.7216117216117266,1.0
1776123916.7543917,23.0,0.0,0.7272727272727273,1.7216117216117266,1.0
1776123921.7937465,23.0,0.0,0.4909090909090909,1.7216117216117266,1.0
1776123926.8357804,23.0,0.0,0.4909090909090909,1.7216117216117266,1.0
1776123931.8790581,23.0,0.0,0.34,1.7216117216117266,1.0
1776123936.916484,32.0,0.0,0.4,2.051282051282055,1.0
1776123941.958334,32.0,0.0,0.36363636363636365,2.051282051282055,1.0
1776123947.0000243,32.0,0.0,0.36363636363636365,2.051282051282055,1.0
1776123952.042131,32.0,0.0,0.36363636363636365,2.051282051282055,1.0
1776123957.08518,32.0,0.0,0.05454545454545454,2.051282051282055,1.0
1776123962.1276565,32.0,0.0,0.05454545454545454,2.051282051282055,1.0
1776123967.1699207,32.0,0.0,0.05454545454545454,2.051282051282055,1.0
1776123972.2139702,32.0,0.0,0.05454545454545454,2.051282051282055,1.0
1776123977.2550516,32.0,0.0,0.05454545454545454,2.051282051282055,1.0
1776123982.2974482,32.0,0.0,0.05454545454545454,2.051282051282055,1.0
1776123987.3386562,32.0,0.0,0.0,2.051282051282055,1.0
1776123992.3810503,32.0,0.0,0.0,2.051282051282055,1.0
1776123997.4185593,32.0,0.0,0.0,2.051282051282055,1.0
1776124002.4562256,32.0,0.0,0.0,2.051282051282055,1.0
1776124007.5040436,32.0,0.0,0.0,2.051282051282055,1.0
1776124012.5425074,32.0,0.0,0.0,2.051282051282055,1.0
1776124017.584147,32.0,0.0,0.0,2.051282051282055,1.0
1776124022.6258514,32.0,0.0,0.0,2.051282051282055,1.0
1776124027.6691377,32.0,0.0,0.0,2.051282051282055,1.0
1776124032.7094378,32.0,0.0,0.0,2.051282051282055,1.0
1776124037.749628,32.0,0.0,0.0,2.051282051282055,1.0
1776124042.7920737,32.0,0.0,0.0,2.051282051282055,1.0
1776124047.8342953,32.0,0.0,0.0,2.051282051282055,1.0
1776124052.8757768,32.0,0.0,0.0,2.051282051282055,1.0
1776124057.920561,32.0,0.0,0.0,2.051282051282055,1.0
1776124062.9700224,32.0,0.0,0.0,2.051282051282055,1.0
1776124068.0164335,30.0,2.0,0.0,1.978021978021982,1.0
1776124073.0583093,30.0,2.0,0.0,1.978021978021982,1.0
1776124078.1036813,30.0,2.0,0.0,1.978021978021982,1.0
1776124083.1439276,30.0,2.0,0.0,1.978021978021982,1.0
1776124088.1794546,30.0,2.0,0.0,1.978021978021982,1.0
1776124093.2131326,30.0,2.0,0.0,1.978021978021982,1.0
1776124098.2501433,30.0,2.0,0.0,1.978021978021982,1.0
1776124103.2873306,30.0,2.0,0.0,1.978021978021982,1.0
1776124108.3249302,30.0,2.0,0.0,1.978021978021982,1.0
1776124113.356807,30.0,2.0,0.0,1.978021978021982,1.0
1776124118.3946857,30.0,2.0,0.0,1.978021978021982,1.0
1776124123.43099,30.0,2.0,0.0,1.978021978021982,1.0
1776124128.4621022,30.0,2.0,0.0,1.978021978021982,1.0
1776124133.497057,27.0,5.0,0.0,1.8681318681318726,1.0
1776124138.5365613,27.0,5.0,0.0,1.8681318681318726,1.0
1776124143.5754979,27.0,5.0,0.0,1.8681318681318726,1.0
1776124148.6140459,27.0,5.0,0.0,1.8681318681318726,1.0
1776124153.6520529,27.0,5.0,0.0,1.8681318681318726,1.0
