timestamp,num_requests_running,num_requests_waiting,avg_generation_throughput_toks_per_s,kv_cache_usage_perc,ready_replicas
1775838347.1788278,,,,,1.0
1775838352.3092,,,,,1.0
1775838357.4435754,,,,,1.0
1775838362.5785072,,,,,1.0
1775838367.7211592,,,,,1.0
1775838372.8591924,,,,,1.0
1775838377.997543,,,,,1.0
1775838383.1444583,,,,,1.0
1775838388.2922328,,,,,1.0
1775838393.4623513,,,,,1.0
1775838398.6250246,,,,,1.0
1775838403.8022232,,,,,1.0
1775838408.9650335,,,,,1.0
1775838414.1412716,,,,,1.0
1775838419.3087409,,,,,
1775838424.4724586,,,,,
1775838429.6345427,,,,,
1775838434.8063421,,,,,
1775838439.935608,,,,,
1775838445.0872009,,,,,
1775838450.2438903,,,,,1.0
1775838455.416115,,,,,1.0
1775838460.583942,,,,,1.0
1775838465.7428768,,,,,1.0
1775838470.9021122,,,,,1.0
1775838476.087486,,,,,1.0
1775838481.24767,,,,,1.0
1775838486.3886724,,,,,1.0
1775838491.5368264,,,,,1.0
1775838496.7093854,,,,,1.0
1775838501.8496034,,,,,1.0
1775838507.0257683,,,,,1.0
1775838512.197319,,,,,1.0
1775838517.3618088,,,,,1.0
1775838522.5364816,,,,,1.0
1775838527.6748745,,,,,1.0
1775838532.8308046,,,,,1.0
1775838537.9713929,,,,,1.0
1775838543.126498,,,,,1.0
1775838548.2893684,,,,,1.0
1775838553.4318073,,,,,1.0
1775838558.5837784,,,,,1.0
1775838563.7309797,,,,,1.0
1775838568.873688,,,,,1.0
1775838574.0156205,,,,,1.0
1775838579.168191,,,,,1.0
1775838584.3157413,,,,,1.0
1775838589.468062,,,,,1.0
