LAST SEEN   TYPE      REASON                         OBJECT                                                               MESSAGE
5m33s       Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-bbf4dcd65-pbzdd     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-bbf4dcd65-pbzdd to kserve-control-plane
11m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-9qqdt                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-9qqdt to kserve-control-plane
17m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-4cssx                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-4cssx to kserve-control-plane
17m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-r2dt4                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-r2dt4 to kserve-control-plane
17m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-n6drs                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-n6drs to kserve-control-plane
11m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-mrj26                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-mrj26 to kserve-control-plane
21m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-6dc7c676d5-h9z5m    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-6dc7c676d5-h9z5m to kserve-control-plane
5m15s       Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-mgbwd                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-mgbwd to kserve-control-plane
11m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-pcj77                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-pcj77 to kserve-control-plane
11m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-5878dbf9fc-ft88s    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-5878dbf9fc-ft88s to kserve-control-plane
27m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-pddhv                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-pddhv to kserve-control-plane
17m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-4n72m                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-4n72m to kserve-control-plane
5m15s       Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-ld2b2                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-ld2b2 to kserve-control-plane
5m15s       Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-qxvcw                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-qxvcw to kserve-control-plane
25m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-74b896778b-fsstc    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-74b896778b-fsstc to kserve-control-plane
23m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-sbq5t                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-sbq5t to kserve-control-plane
28m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-n6qw2                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-n6qw2 to kserve-control-plane
28m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-wl5qn                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-wl5qn to kserve-control-plane
5m          Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-kshl2                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-kshl2 to kserve-control-plane
28m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-zd9lq                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-zd9lq to kserve-control-plane
23m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-6g4f5                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-6g4f5 to kserve-control-plane
23m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-kq52v                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-kq52v to kserve-control-plane
11m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-mzfd6                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-mzfd6 to kserve-control-plane
84s         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-54676f55f7-fhqbz    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-54676f55f7-fhqbz to kserve-control-plane
27m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-7779b485f6-66jpc    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-7779b485f6-66jpc to kserve-control-plane
20m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-769d7ff9dc-dwbx9    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-769d7ff9dc-dwbx9 to kserve-control-plane
23m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-jxcsw                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-jxcsw to kserve-control-plane
15m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-57bc495587-pwlr7    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-57bc495587-pwlr7 to kserve-control-plane
15m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-57c65499f8-lkv7f    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-57c65499f8-lkv7f to kserve-control-plane
29m         Warning   ScaledObjectDeleted            scaledobject/qwen25-05b-instruct-keda-token-aware                    ScaledObject was deleted
29m         Normal    KEDAScalersStopped             scaledobject/qwen25-05b-instruct-keda-token-aware                    Stopped scalers watch
28m         Normal    SuccessfulRescale              horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                  New size: 4; reason: cpu resource utilization (percentage of request) above target
28m         Normal    SuccessfulCreate               replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-zd9lq
28m         Normal    SuccessfulCreate               replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-n6qw2
28m         Warning   Error                          llminferenceservice/qwen25-0-5b-instruct                             Reconciliation failed: failed to reconcile workload: failed to reconcile single node workload: failed to reconcile main workload: failed to get defaults for v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve: Operation cannot be fulfilled on deployments.apps "qwen25-0-5b-instruct-kserve": the object has been modified; please apply your changes to the latest version and try again
28m         Normal    ScalingReplicaSet              deployment/qwen25-0-5b-instruct-kserve                               Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 1 to 4
28m         Normal    SuccessfulCreate               replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-wl5qn
28m         Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-665bf8f748-n6qw2                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
28m         Normal    Pulled                         pod/qwen25-0-5b-instruct-kserve-665bf8f748-zd9lq                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
