timestamp,num_requests_running,num_requests_waiting,avg_generation_throughput_toks_per_s,kv_cache_usage_perc,desired_replicas,ready_replicas,available_replicas
1776178813.8713677,8.0,0.0,0.14545454545454545,1.46520146520146,5.0,1.0,1.0
1776178818.9175513,8.0,0.0,0.0,1.46520146520146,5.0,1.0,1.0
1776178823.9857244,8.0,0.0,0.0,1.46520146520146,5.0,1.0,1.0
1776178829.041809,1.0,0.0,0.03636363636363636,0.805860805860803,1.0,1.0,1.0
1776178834.0962322,2.0,0.0,0.3090909090909091,0.8424908424908395,1.0,1.0,1.0
1776178839.1544483,2.0,0.0,0.5272727272727272,0.8424908424908395,1.0,1.0,1.0
1776178844.2147942,4.0,0.0,1.0,1.025641025641022,1.0,1.0,1.0
1776178849.265096,4.0,0.0,1.2909090909090908,1.025641025641022,1.0,1.0,1.0
1776178854.32167,5.0,0.0,1.5636363636363635,1.0622710622710585,1.0,1.0,1.0
1776178859.379438,6.0,0.0,1.8909090909090909,1.098901098901095,2.0,1.0,1.0
1776178864.4382365,7.0,0.0,2.018181818181818,1.1355311355311315,2.0,1.0,1.0
1776178869.4843698,8.0,0.0,2.6,1.172161172161168,2.0,1.0,1.0
1776178874.5362668,8.0,0.0,3.327272727272727,1.172161172161168,2.0,1.0,1.0
1776178879.5951586,8.0,0.0,3.9090909090909087,1.172161172161168,2.0,1.0,1.0
1776178884.646734,8.0,0.0,4.6,1.2087912087912045,2.0,1.0,1.0
1776178889.703964,8.0,0.0,4.909090909090909,1.2087912087912045,6.0,1.0,1.0
1776178894.754608,8.0,0.0,5.2727272727272725,1.245421245421241,6.0,1.0,1.0
1776178899.8106627,8.0,0.0,5.527272727272727,1.245421245421241,6.0,1.0,1.0
1776178904.8707972,8.0,0.0,5.818181818181818,1.2820512820512775,6.0,1.0,1.0
1776178909.9288244,8.0,0.0,6.127272727272727,1.2820512820512775,6.0,1.0,1.0
1776178914.967032,8.0,0.0,6.527272727272727,1.2820512820512775,6.0,1.0,1.0
1776178920.0156157,8.0,0.0,6.9818181818181815,1.2820512820512775,6.0,1.0,1.0
1776178925.070171,8.0,0.0,6.9818181818181815,1.2820512820512775,6.0,1.0,1.0
1776178930.1260445,8.0,0.0,6.836363636363636,1.2820512820512775,6.0,1.0,1.0
1776178935.1772993,8.0,0.0,6.9818181818181815,1.318681318681314,6.0,1.0,1.0
1776178940.2317653,8.0,0.0,6.836363636363636,1.391941391941387,6.0,1.0,1.0
1776178945.2832189,8.0,0.0,6.9818181818181815,1.391941391941387,6.0,1.0,1.0
1776178950.3343947,8.0,0.0,7.127272727272727,1.4285714285714235,,,
1776178955.366819,8.0,0.0,6.9818181818181815,1.4285714285714235,,,
1776178960.4054592,8.0,0.0,6.836363636363636,1.4285714285714235,,,
1776178965.4525137,8.0,0.0,6.9818181818181815,1.4285714285714235,,,
1776178970.5064821,8.0,0.0,6.836363636363636,1.4285714285714235,,,
1776178975.5590754,8.0,0.0,6.836363636363636,1.46520146520146,,,
1776178980.614001,8.0,0.0,6.9818181818181815,1.46520146520146,6.0,1.0,1.0
1776178985.6653514,8.0,0.0,6.9818181818181815,1.46520146520146,6.0,1.0,1.0
1776178990.7186503,8.0,0.0,6.836363636363636,1.46520146520146,6.0,1.0,1.0
1776178995.7671053,8.0,0.0,6.9818181818181815,1.46520146520146,6.0,1.0,1.0
1776179000.810112,8.0,0.0,6.836363636363636,1.46520146520146,6.0,1.0,1.0
1776179005.858519,8.0,0.0,6.6909090909090905,1.46520146520146,6.0,1.0,1.0
1776179010.9091718,8.0,0.0,6.6909090909090905,1.46520146520146,6.0,1.0,1.0
1776179015.9575012,8.0,0.0,6.836363636363636,1.46520146520146,6.0,1.0,1.0
