timestamp,num_requests_running,num_requests_waiting,avg_generation_throughput_toks_per_s,kv_cache_usage_perc,ready_replicas
1775622652.6573641,1.0,0.0,0.0,0.1098901098901095,1.0
1775622657.6907454,1.0,0.0,0.0,0.1098901098901095,1.0
1775622662.732436,1.0,0.0,0.0,0.1098901098901095,1.0
1775622667.7768476,1.0,0.0,0.0,0.1098901098901095,1.0
1775622672.8209088,1.0,0.0,0.0,0.1098901098901095,1.0
1775622677.8711383,1.0,0.0,0.0,0.1098901098901095,1.0
1775622682.9163673,1.0,0.0,0.0,0.1098901098901095,1.0
1775622687.9653175,1.0,0.0,0.0,0.1098901098901095,1.0
1775622693.007098,1.0,0.0,0.0,0.1098901098901095,1.0
1775622698.0510283,1.0,0.0,0.0,0.1098901098901095,1.0
1775622703.0954733,1.0,0.0,0.0,0.1098901098901095,1.0
1775622708.141012,1.0,0.0,0.0,0.1098901098901095,1.0
1775622713.1848726,1.0,0.0,0.0,0.1098901098901095,1.0
1775622718.228715,1.0,0.0,0.0,0.1098901098901095,1.0
1775622723.2758381,1.0,0.0,0.0,0.1098901098901095,1.0
1775622728.323543,1.0,0.0,0.0,0.1098901098901095,1.0
1775622733.3720496,1.0,0.0,0.0,0.1098901098901095,1.0
1775622738.416057,1.0,0.0,0.0,0.1098901098901095,1.0
1775622743.4596677,1.0,0.0,0.0,0.1098901098901095,1.0
1775622748.5038955,1.0,0.0,0.0,0.1098901098901095,1.0
1775622753.5488708,1.0,0.0,0.0,0.1098901098901095,1.0
1775622758.594796,1.0,0.0,0.0,0.1098901098901095,1.0
1775622763.636701,1.0,0.0,0.0,0.1098901098901095,1.0
1775622768.6785398,1.0,0.0,0.0,0.1098901098901095,1.0
1775622773.7200463,1.0,0.0,0.0,0.1098901098901095,1.0
1775622778.7629018,1.0,0.0,0.0,0.1098901098901095,1.0
1775622783.8074908,1.0,0.0,0.0,0.1098901098901095,1.0
1775622788.8609934,1.0,0.0,0.0,0.1098901098901095,1.0
1775622793.905784,1.0,0.0,0.0,0.1098901098901095,1.0
