timestamp,num_requests_running,num_requests_waiting,avg_generation_throughput_toks_per_s,kv_cache_usage_perc,ready_replicas
1775361696.1149127,,,,,5.0
1775361701.1488233,,,,,5.0
1775361706.180993,,,,,5.0
1775361711.2183976,,,,,5.0
1775361716.2521708,,,,,5.0
1775361721.2909544,,,,,5.0
1775361726.336997,,,,,5.0
1775361731.3740761,,,,,5.0
1775361736.4113326,,,,,5.0
1775361741.4477587,,,,,5.0
1775361746.4843142,,,,,5.0
1775361751.5293264,,,,,5.0
1775361756.569968,,,,,5.0
1775361761.6094997,,,,,5.0
1775361766.6438465,,,,,5.0
1775361771.6832018,,,,,5.0
1775361776.7258334,,,,,5.0
1775361781.7652836,,,,,5.0
1775361786.8051434,,,,,5.0
1775361791.8421962,,,,,5.0
1775361796.8796773,,,,,5.0
1775361801.9206715,,,,,5.0
1775361806.9644253,,,,,5.0
1775361812.00464,,,,,5.0
1775361817.0402086,,,,,5.0
1775361822.0797668,,,,,5.0
1775361827.1245933,,,,,5.0
1775361832.160521,,,,,5.0
1775361837.199273,,,,,5.0
1775361842.2365208,,,,,5.0
1775361847.2717378,,,,,5.0
1775361852.312111,,,,,5.0
1775361857.3462837,,,,,5.0
1775361862.3737934,,,,,5.0
1775361867.4125924,,,,,5.0
1775361872.4494798,,,,,5.0
1775361877.4879472,,,,,5.0
1775361882.5268524,,,,,5.0
1775361887.5694962,,,,,5.0
1775361892.6130836,,,,,5.0
1775361897.6502352,,,,,5.0
1775361902.6892247,,,,,5.0
1775361907.7318516,,,,,5.0
1775361912.7703779,,,,,5.0
1775361917.8090613,,,,,5.0
1775361922.8453655,,,,,5.0
1775361927.8817813,,,,,5.0
1775361932.919759,,,,,5.0
1775361937.9564972,,,,,5.0
1775361942.994233,,,,,5.0
1775361948.0353925,,,,,5.0
1775361953.0781581,,,,,5.0
1775361958.115559,,,,,5.0
