request_id,scenario,request_type,start_ts,end_ts,latency_ms,ttft_ms,prompt_chars,output_chars,max_tokens,status_code,ok,error
1c32oc6uzh,conversation-sharegpt,completions,1775836982.2777758,1775837005.3800316,23102.26,2724.47,1416,486,96,200,1,
sdw4shnf87,conversation-sharegpt,completions,1775837028.7924771,1775837050.9761615,22183.68,899.05,799,545,96,200,1,
dxmo5bxxc0,conversation-sharegpt,completions,1775837084.4787781,1775837107.5765445,23097.77,2413.27,799,377,96,200,1,
89uzfk8ut0,conversation-sharegpt,completions,1775837121.99306,1775837155.1126628,33119.60,2903.54,411,436,96,200,1,
cx1945nq4f,conversation-sharegpt,completions,1775836959.4595742,1775836989.4632995,30003.73,30003.73,685,0,96,0,0,[Errno 104] Connection reset by peer
xff0t0pvn9,conversation-sharegpt,completions,1775836989.4633996,1775837010.579852,21116.45,1222.05,792,426,96,200,1,
tfgq5c34dx,conversation-sharegpt,completions,1775837100.3979585,1775837121.9928792,21594.92,2594.29,369,428,96,200,1,
ifd0tvbdiv,conversation-sharegpt,completions,1775836928.1013134,1775836945.0904846,16989.17,1375.67,185,501,96,200,1,
zycwtiqj7y,conversation-sharegpt,completions,1775836964.6891508,1775836982.2776837,17588.53,1901.48,290,477,96,200,1,
ye511mkfaz,conversation-sharegpt,completions,1775837010.5800023,1775837034.8762677,24296.27,4010.15,1121,426,96,200,1,
xpseimvihc,conversation-sharegpt,completions,1775837058.075955,1775837084.4786916,26402.74,3598.33,536,420,96,200,1,
blskrt05ui,conversation-sharegpt,completions,1775837075.788923,1775837100.3978655,24608.94,3887.13,573,433,96,200,1,
14ffyvnvqj,conversation-sharegpt,completions,1775837005.3801732,1775837028.7923808,23412.21,391.87,630,453,96,200,1,
a753lc58dr,conversation-sharegpt,completions,1775837034.876411,1775837058.0758705,23199.46,1911.54,982,319,96,200,1,
ex8fsv871y,conversation-sharegpt,completions,1775837050.976287,1775837075.7888138,24812.53,2005.04,1049,523,96,200,1,
zpqk51fpkh,conversation-sharegpt,completions,1775836929.4570627,1775836959.4594758,30002.41,30002.41,308,0,96,0,0,[Errno 104] Connection reset by peer
d4v30t9nt3,conversation-sharegpt,completions,1775836945.0906365,1775836964.6890595,19598.42,3686.87,533,464,96,200,1,
d1ior56fao,conversation-sharegpt,completions,1775837107.5766559,1775837130.3802497,22803.59,516.43,1249,301,96,200,1,
