LAST SEEN   TYPE      REASON                         OBJECT                                                                            MESSAGE
33m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-hwkq8                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-hwkq8 to kserve-control-plane
33m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-5gl5f                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-5gl5f to kserve-control-plane
10m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-cxpzg                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-cxpzg to kserve-control-plane
18m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-7hbhn                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-7hbhn to kserve-control-plane
28m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-64f946d6c7-fnm6x                 Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-64f946d6c7-fnm6x to kserve-control-plane
23m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-7t6w5                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-7t6w5 to kserve-control-plane
10m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-4rlfn                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-4rlfn to kserve-control-plane
23m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-84gk2                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-84gk2 to kserve-control-plane
3m37s       Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-d4fb6b88b-ng4ns                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-d4fb6b88b-ng4ns to kserve-control-plane
10m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-6dd4ffff8-pvwpr                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-6dd4ffff8-pvwpr to kserve-control-plane
32m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-8pqwl                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-8pqwl to kserve-control-plane
18m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-wn2js                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-wn2js to kserve-control-plane
23m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-8xnf4                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-8xnf4 to kserve-control-plane
22m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-bbtjw                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-bbtjw to kserve-control-plane
28m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-v5v4f                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-v5v4f to kserve-control-plane
13m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-656876b9bf-cvf9j                 Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-656876b9bf-cvf9j to kserve-control-plane
10m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-wsgxw                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-wsgxw to kserve-control-plane
20m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-5f6d66cff6-whkk9                 Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-5f6d66cff6-whkk9 to kserve-control-plane
32m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-rc7c7                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-rc7c7 to kserve-control-plane
17m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-prvh5                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-prvh5 to kserve-control-plane
28m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-pr5ks                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-pr5ks to kserve-control-plane
18m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-l4sgp                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-l4sgp to kserve-control-plane
28m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-6xbt2                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-6xbt2 to kserve-control-plane
10m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-7cdq4                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-7cdq4 to kserve-control-plane
31m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-6d94d5b78d-k2tbp                 Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-6d94d5b78d-k2tbp to kserve-control-plane
26m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-5dc7ccd88f-628tg                 Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-5dc7ccd88f-628tg to kserve-control-plane
28m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-fprmf                                  Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-fprmf to kserve-control-plane
60m         Warning   Unhealthy                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd                                  Startup probe failed: Get "http://10.244.0.33:8000/health": dial tcp 10.244.0.33:8000: connect: connection refused
60m         Warning   Unhealthy                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8                                  Startup probe failed: Get "http://10.244.0.34:8000/health": dial tcp 10.244.0.34:8000: connect: connection refused
57m         Normal    SuccessfulRescale              horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                               New size: 2; reason: All metrics below target
57m         Normal    ScalingReplicaSet              deployment/qwen25-0-5b-instruct-kserve                                            Scaled down replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 5 to 2
57m         Normal    Killing                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-wmf9h                                  Stopping container main
57m         Normal    Killing                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-vqz7m                                  Stopping container main
57m         Normal    SuccessfulDelete               replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                                 Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8
57m         Normal    SuccessfulDelete               replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                                 Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-vqz7m
57m         Normal    SuccessfulDelete               replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                                 Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-wmf9h
57m         Normal    Killing                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8                                  Stopping container main
51m         Normal    Killing                        pod/qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd                                  Stopping container main
51m         Normal    SuccessfulRescale              horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                               New size: 1; reason: All metrics below target
51m         Normal    ScalingReplicaSet              deployment/qwen25-0-5b-instruct-kserve                                            Scaled down replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 2 to 1
51m         Normal    SuccessfulDelete               replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                                 Deleted pod: qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd
47m         Normal    KEDAScalersStarted             scaledobject/qwen25-05b-instruct-keda-token-cache-composite                       Started scalers watch
47m         Normal    ScaledObjectReady              scaledobject/qwen25-05b-instruct-keda-token-cache-composite                       ScaledObject is ready for scaling
47m         Normal    KEDAScalersStarted             scaledobject/qwen25-05b-instruct-keda-token-cache-composite                       Scaler prometheus is built
34m         Normal    KEDAScalersStopped             scaledobject/qwen25-05b-instruct-keda-token-cache-composite                       Stopped scalers watch
34m         Warning   ScaledObjectDeleted            scaledobject/qwen25-05b-instruct-keda-token-cache-composite                       ScaledObject was deleted
33m         Normal    SuccessfulRescale              horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                               New size: 3; reason: cpu resource utilization (percentage of request) above target
33m         Warning   Error                          llminferenceservice/qwen25-0-5b-instruct                                          Reconciliation failed: failed to reconcile workload: failed to reconcile single node workload: failed to reconcile main workload: failed to get defaults for v1.Deployment llm-demo/qwen25-0-5b-instruct-kserve: Operation cannot be fulfilled on deployments.apps "qwen25-0-5b-instruct-kserve": the object has been modified; please apply your changes to the latest version and try again
33m         Normal    SuccessfulCreate               replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                                 Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-5gl5f
33m         Normal    SuccessfulCreate               replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                                 Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-hwkq8
33m         Normal    ScalingReplicaSet              deployment/qwen25-0-5b-instruct-kserve                                            Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 1 to 3
