LAST SEEN   TYPE      REASON                         OBJECT                                                               MESSAGE
48m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-57bc495587-pwlr7    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-57bc495587-pwlr7 to kserve-control-plane
55m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-6dc7c676d5-h9z5m    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-6dc7c676d5-h9z5m to kserve-control-plane
25m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-267wd                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-267wd to kserve-control-plane
11m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-78f89958b8-2zcgx    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-78f89958b8-2zcgx to kserve-control-plane
3m44s       Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-lq2fz                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-lq2fz to kserve-control-plane
3m44s       Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-vbzhs                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-vbzhs to kserve-control-plane
39m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-ld2b2                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-ld2b2 to kserve-control-plane
33m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-w5l7m                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-w5l7m to kserve-control-plane
33m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-wsfmg                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-wsfmg to kserve-control-plane
33m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-x4v2d                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-x4v2d to kserve-control-plane
51m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-4cssx                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-4cssx to kserve-control-plane
38m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-kshl2                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-kshl2 to kserve-control-plane
56m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-kq52v                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-kq52v to kserve-control-plane
57m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-jxcsw                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-jxcsw to kserve-control-plane
18m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-hqwhs                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-hqwhs to kserve-control-plane
33m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-hp8hf                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-hp8hf to kserve-control-plane
26m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-gjwzc                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-gjwzc to kserve-control-plane
39m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-qxvcw                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-qxvcw to kserve-control-plane
