LAST SEEN   TYPE      REASON                OBJECT                                                               MESSAGE
3m55s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-gtgwd                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-gtgwd to kserve-control-plane
4m10s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-nr7n4                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-nr7n4 to kserve-control-plane
3m54s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-6dfdcdfb7d-fjkhz    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-6dfdcdfb7d-fjkhz to kserve-control-plane
4m10s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-rk768                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-rk768 to kserve-control-plane
8m38s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-lrtth                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-lrtth to kserve-control-plane
9m12s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-2bm59                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-2bm59 to kserve-control-plane
2m6s        Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-8c5dc967f-bkv5s     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-8c5dc967f-bkv5s to kserve-control-plane
8m34s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-6956dc856-prl2q     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-6956dc856-prl2q to kserve-control-plane
4m10s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-m6pn7                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-m6pn7 to kserve-control-plane
8m50s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-8scw8                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-8scw8 to kserve-control-plane
7m25s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-router-scheduler-6ff49f8455-2blz7    Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-6ff49f8455-2blz7 to kserve-control-plane
8m50s       Normal    Scheduled             pod/qwen25-0-5b-instruct-kserve-665bf8f748-jvff7                     Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-jvff7 to kserve-control-plane
10m         Warning   ScaledObjectDeleted   scaledobject/qwen25-05b-instruct-keda-token-cache-composite          ScaledObject was deleted
10m         Normal    KEDAScalersStopped    scaledobject/qwen25-05b-instruct-keda-token-cache-composite          Stopped scalers watch
9m13s       Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                  New size: 2; reason: cpu resource utilization (percentage of request) above target
9m13s       Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                               Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 1 to 2
9m13s       Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-2bm59
9m12s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-2bm59                     Created container: storage-initializer
9m12s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-2bm59                     Started container storage-initializer
9m12s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-2bm59                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
8m55s       Normal    SuccessfulRescale     horizontalpodautoscaler/qwen25-0-5b-instruct-kserve                  New size: 4; reason: cpu resource utilization (percentage of request) above target
8m53s       Normal    ScalingReplicaSet     deployment/qwen25-0-5b-instruct-kserve                               Scaled up replica set qwen25-0-5b-instruct-kserve-665bf8f748 from 2 to 4
8m51s       Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-8scw8
8m50s       Normal    SuccessfulCreate      replicaset/qwen25-0-5b-instruct-kserve-665bf8f748                    Created pod: qwen25-0-5b-instruct-kserve-665bf8f748-jvff7
8m49s       Normal    Pulled                pod/qwen25-0-5b-instruct-kserve-665bf8f748-8scw8                     Container image "kserve/storage-initializer:v0.17.0" already present on machine
8m49s       Normal    Started               pod/qwen25-0-5b-instruct-kserve-665bf8f748-8scw8                     Started container storage-initializer
8m49s       Normal    Created               pod/qwen25-0-5b-instruct-kserve-665bf8f748-8scw8                     Created container: storage-initializer
