LAST SEEN   TYPE      REASON                         OBJECT                                                                       MESSAGE
8m14s       Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-rc7c7                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-rc7c7 to kserve-control-plane
6m51s       Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-6d94d5b78d-k2tbp            Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-6d94d5b78d-k2tbp to kserve-control-plane
8m17s       Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-8pqwl                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-8pqwl to kserve-control-plane
40m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-886847d5-dc27g              Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-886847d5-dc27g to kserve-control-plane
9m17s       Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-hwkq8                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-hwkq8 to kserve-control-plane
3m51s       Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-64f946d6c7-fnm6x            Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-64f946d6c7-fnm6x to kserve-control-plane
102s        Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-router-scheduler-5dc7ccd88f-628tg            Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-router-scheduler-5dc7ccd88f-628tg to kserve-control-plane
42m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-tn5rd to kserve-control-plane
9m17s       Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-5gl5f                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-5gl5f to kserve-control-plane
4m9s        Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-fprmf                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-fprmf to kserve-control-plane
42m         Normal    Scheduled                      pod/qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8                             Successfully assigned llm-demo/qwen25-0-5b-instruct-kserve-665bf8f748-fpsq8 to kserve-control-plane
