request_id,scenario,request_type,start_ts,end_ts,latency_ms,ttft_ms,prompt_chars,output_chars,max_tokens,status_code,ok,error
okc1msy4la,short-bursts,completions,1775624655.533823,1775624655.5356884,1.87,1.87,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
j17mgfxc08,short-bursts,completions,1775624698.5036147,1775624698.5047746,1.16,1.16,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
l1n13jcat9,short-bursts,completions,1775624664.1185284,1775624664.1206176,2.09,2.09,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
pq85jsg65k,short-bursts,completions,1775624643.1622927,1775624643.163558,1.27,1.27,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
rfcd6mzsgi,short-bursts,completions,1775624704.4288514,1775624704.4302645,1.41,1.41,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
g10ur5l8a7,short-bursts,completions,1775624751.5422966,1775624751.5436761,1.38,1.38,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
zcywd14ve9,short-bursts,completions,1775624664.868231,1775624664.8695848,1.35,1.35,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
4z7w2sehe2,short-bursts,completions,1775624718.4538581,1775624718.4549694,1.11,1.11,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
2vajepecqn,short-bursts,completions,1775624694.706267,1775624694.7094827,3.22,3.22,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
t0sx5wvfgy,short-bursts,completions,1775624708.6855605,1775624708.6877973,2.24,2.24,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
82kkzmpjrh,short-bursts,completions,1775624733.4494195,1775624733.4508438,1.42,1.42,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
