timestamp,num_requests_running,num_requests_waiting,avg_generation_throughput_toks_per_s,kv_cache_usage_perc,ready_replicas
1775624635.0197725,1.0,0.0,0.0,0.1098901098901095,1.0
1775624640.0526657,1.0,0.0,0.0,0.1098901098901095,1.0
1775624645.0948665,1.0,0.0,0.0,0.1098901098901095,1.0
1775624650.1392412,1.0,0.0,0.0,0.1098901098901095,1.0
1775624655.1866367,1.0,0.0,0.0,0.1098901098901095,1.0
1775624660.2323098,1.0,0.0,0.0,0.1098901098901095,1.0
1775624665.274815,1.0,0.0,0.0,0.1098901098901095,1.0
1775624670.3183904,1.0,0.0,0.0,0.1098901098901095,1.0
1775624675.3615475,1.0,0.0,0.0,0.1098901098901095,1.0
1775624680.4065948,1.0,0.0,0.0,0.1098901098901095,1.0
1775624685.4486034,1.0,0.0,0.0,0.1098901098901095,1.0
1775624690.4934888,1.0,0.0,0.0,0.1098901098901095,1.0
1775624695.535659,1.0,0.0,0.0,0.1098901098901095,1.0
1775624700.5791068,1.0,0.0,0.0,0.1098901098901095,1.0
1775624705.6343436,1.0,0.0,0.0,0.1098901098901095,1.0
1775624710.6774974,1.0,0.0,0.0,0.1098901098901095,1.0
1775624715.722803,1.0,0.0,0.0,0.1098901098901095,1.0
1775624720.7674227,1.0,0.0,0.0,0.1098901098901095,1.0
1775624725.8114994,1.0,0.0,0.0,0.1098901098901095,1.0
1775624730.86261,1.0,0.0,0.0,0.1098901098901095,1.0
1775624735.9061003,1.0,0.0,0.0,0.1098901098901095,1.0
1775624740.9493613,1.0,0.0,0.0,0.1098901098901095,1.0
1775624745.9916513,1.0,0.0,0.0,0.1098901098901095,1.0
1775624751.0362668,1.0,0.0,0.0,0.1098901098901095,1.0
1775624756.0750563,1.0,0.0,0.0,0.1098901098901095,1.0
1775624761.115616,1.0,0.0,0.0,0.1098901098901095,1.0
1775624766.1598237,1.0,0.0,0.0,0.1098901098901095,1.0
1775624771.2024016,1.0,0.0,0.0,0.1098901098901095,1.0
1775624776.248542,1.0,0.0,0.0,0.1098901098901095,1.0
