request_id,scenario,phase_name,request_type,start_ts,end_ts,latency_ms,ttft_ms,prompt_chars,output_chars,max_tokens,status_code,ok,error
yzycwtiqj7,scaling-step,warmup,completions,1776103994.3943682,1776104039.9193218,45524.95,45524.95,700,0,90,0,0,
v08hhxfgca,scaling-step,scale_up,completions,1776104139.920109,1776104185.921168,46001.06,46001.06,1135,0,71,0,0,
yihair4cow,scaling-step,scale_up,completions,1776104073.9201427,1776104119.9197278,45999.59,45999.59,542,0,94,0,0,
1ht7pze9vi,scaling-step,scale_up,completions,1776104150.920683,1776104196.9205348,45999.85,45999.85,982,0,120,0,0,
nf4zw9xa3k,scaling-step,scale_up,completions,1776104043.9216864,1776104089.9195523,45997.87,45997.87,411,0,95,0,0,
ertj5pht0h,scaling-step,scale_up,completions,1776104011.3981023,1776104056.9203138,45522.21,45522.21,1049,0,80,0,0,
8j5ecruyf3,scaling-step,scale_up,completions,1776104131.9202366,1776104177.9207382,46000.50,46000.50,641,0,87,0,0,
dppq0y9dom,scaling-step,scale_up,completions,1776104014.40319,1776104059.9199188,45516.73,45516.73,537,0,76,0,0,
rbsv55psq0,scaling-step,scale_up,completions,1776104169.9193823,1776104215.9233139,46003.93,46003.93,913,0,83,0,0,
4gh2m5zja8,scaling-step,scale_up,completions,1776104106.9200492,1776104152.9191883,45999.14,45999.14,442,0,127,0,0,
4ve92mpnsm,scaling-step,scale_up,completions,1776104103.9201882,1776104149.9206192,46000.43,46000.43,1175,0,102,0,0,
pn6qfgsxw7,scaling-step,scale_up,completions,1776104104.920494,1776104150.9204257,45999.93,45999.93,993,0,77,0,0,
9yjb1qx6gv,scaling-step,scale_up,completions,1776104147.9205165,1776104193.9202332,45999.72,45999.72,1247,0,66,0,0,
rjrny20479,scaling-step,scale_up,completions,1776104097.9202309,1776104143.9232192,46002.99,46002.99,881,0,92,0,0,
p9e6gbps3y,scaling-step,scale_up,completions,1776104058.9201665,1776104104.92024,46000.07,46000.07,1467,0,104,0,0,
60rjiw1swj,scaling-step,scale_up,completions,1776104085.9211154,1776104131.9200253,45998.91,45998.91,610,0,121,0,0,
mly4lyk83t,scaling-step,scale_up,completions,1776104148.9199529,1776104194.9198966,45999.94,45999.94,411,0,124,0,0,
rixa11dpg8,scaling-step,scale_up,completions,1776104077.9199157,1776104123.9197228,45999.81,45999.81,947,0,113,0,0,
edtjvzhwjr,scaling-step,scale_up,completions,1776104047.9198842,1776104093.9200032,46000.12,46000.12,455,0,97,0,0,
ff0t0pvn9e,scaling-step,warmup,completions,1776104002.4000785,1776104047.919652,45519.57,45519.57,792,0,122,0,0,
r1yxr2dhyl,scaling-step,scale_up,completions,1776104115.9205468,1776104161.920688,46000.14,46000.14,586,0,116,0,0,
z02xrghc0c,scaling-step,scale_up,completions,1776104027.9202206,1776104073.9199023,45999.68,45999.68,623,0,118,0,0,
y4la5ju9bv,scaling-step,scale_up,completions,1776104057.920163,1776104103.9199524,45999.79,45999.79,566,0,115,0,0,
pseimvihcw,scaling-step,scale_up,completions,1776104012.4000194,1776104057.9199476,45519.93,45519.93,746,0,111,0,0,
td96qe3rzs,scaling-step,scale_up,completions,1776104151.920263,1776104197.9213595,46001.10,46001.10,605,0,65,0,0,
wire8qjnv8,scaling-step,scale_up,completions,1776104101.9196851,1776104147.9202778,46000.59,46000.59,2349,0,66,0,0,
tm9tmqlizl,scaling-step,scale_up,completions,1776104119.919932,1776104165.920079,46000.15,46000.15,622,0,124,0,0,
u7eeqtul1p,scaling-step,scale_up,completions,1776104081.9191692,1776104127.9193804,46000.21,46000.21,917,0,70,0,0,
3bme9fpzue,scaling-step,scale_up,completions,1776104051.9204953,1776104097.91999,45999.49,45999.49,586,0,118,0,0,
mmjbqe7ckw,scaling-step,warmup,completions,1776103986.3922079,1776104031.9197602,45527.55,45527.55,681,0,76,0,0,
e1v2isqp49,scaling-step,scale_up,completions,1776104135.9198005,1776104181.9213026,46001.50,46001.50,533,0,95,0,0,
z7srcbpljd,scaling-step,scale_up,completions,1776104146.9202037,1776104192.919898,45999.69,45999.69,827,0,102,0,0,
cxll4zkloo,scaling-step,scale_up,completions,1776104059.92013,1776104105.9202309,46000.10,46000.10,706,0,119,0,0,
gqpki7p5tb,scaling-step,scale_up,completions,1776104015.4049819,1776104060.9194362,45514.45,45514.45,577,0,88,0,0,
ren93iiuc0,scaling-step,scale_up,completions,1776104010.396106,1776104055.91984,45523.73,45523.73,1284,0,105,0,0,
hv3a3zmf8m,scaling-step,warmup,completions,1776103982.3905997,1776104027.919955,45529.36,45529.36,550,0,117,0,0,
kizzqy72wx,scaling-step,scale_up,completions,1776104143.923418,1776104189.9198885,45996.47,45996.47,1182,0,124,0,0,
ja04ux5qrl,scaling-step,scale_up,completions,1776104161.9208865,1776104207.9261546,46005.27,46005.27,676,0,128,0,0,
mu5907if2g,scaling-step,scale_up,completions,1776104054.9202733,1776104100.919799,45999.53,45999.53,1031,0,77,0,0,
vs4f8cgvyi,scaling-step,scale_up,completions,1776104031.9200068,1776104077.9196928,45999.69,45999.69,346,0,70,0,0,
qphr62gdsw,scaling-step,scale_up,completions,1776104069.9201856,1776104115.9203181,46000.13,46000.13,788,0,105,0,0,
je153a5qbs,scaling-step,scale_up,completions,1776104149.920801,1776104195.9218478,46001.05,46001.05,405,0,104,0,0,
ytjxepq85j,scaling-step,scale_up,completions,1776104008.3930466,1776104053.9197516,45526.71,45526.71,1162,0,78,0,0,
tx63cfl0uk,scaling-step,scale_up,completions,1776104145.9221818,1776104191.9219394,45999.76,45999.76,713,0,78,0,0,
65kxvf1t2t,scaling-step,scale_up,completions,1776104009.393938,1776104054.9200263,45526.09,45526.09,528,0,128,0,0,
daly8ozcyw,scaling-step,scale_up,completions,1776104102.9203203,1776104148.919786,45999.47,45999.47,552,0,103,0,0,
vxdp5gjlqm,scaling-step,scale_up,completions,1776104099.920529,1776104145.9219382,46001.41,46001.41,364,0,114,0,0,
3vli7kq1uy,scaling-step,scale_up,completions,1776104105.9204516,1776104151.9200485,45999.60,45999.60,855,0,119,0,0,
g0jv1v93km,scaling-step,scale_up,completions,1776104123.9199736,1776104169.9191055,45999.13,45999.13,1261,0,87,0,0,
4ffyvnvqjt,scaling-step,warmup,completions,1776104006.4009144,1776104051.9202394,45519.33,45519.33,380,0,70,0,0,
ubcxuljylj,scaling-step,scale_up,completions,1776104035.9199772,1776104081.9190295,45999.05,45999.05,846,0,95,0,0,
0l7253j2d5,scaling-step,scale_up,completions,1776104055.9200637,1776104101.9194214,45999.36,45999.36,329,0,86,0,0,
4ciyhe7ur2,scaling-step,scale_up,completions,1776104013.401927,1776104058.9198852,45517.96,45517.96,345,0,68,0,0,
9itn7s55j2,scaling-step,scale_up,completions,1776104152.9193995,1776104198.9200318,46000.63,46000.63,899,0,125,0,0,
gxn0guo4kh,scaling-step,scale_up,completions,1776104060.9196882,1776104106.9198196,46000.13,46000.13,771,0,80,0,0,
im6cfnfhol,scaling-step,scale_up,completions,1776104089.9198287,1776104135.919653,45999.82,45999.82,918,0,100,0,0,
