timestamp,num_requests_running,num_requests_waiting,avg_generation_throughput_toks_per_s,kv_cache_usage_perc,ready_replicas
1776103978.2441301,15.0,1.0,0.0,1.1355311355311315,1.0
1776103983.2745085,1.0,0.0,0.05454545454545454,0.073260073260073,1.0
1776103988.3166218,2.0,0.0,0.34545454545454546,0.1098901098901095,1.0
1776103993.3495734,4.0,0.0,1.1818181818181817,0.2564102564102555,1.0
1776103998.391606,4.0,0.0,1.8363636363636362,0.3296703296703285,1.0
1776104003.433626,5.0,0.0,1.9272727272727272,0.366300366300365,1.0
1776104008.4687395,7.0,0.0,3.018181818181818,0.512820512820511,1.0
1776104013.5154102,8.0,0.0,3.1636363636363636,0.5494505494505475,1.0
1776104018.5494444,9.0,0.0,3.327272727272727,0.6227106227106205,1.0
1776104023.584424,13.0,0.0,3.5636363636363635,0.9890109890109855,1.0
1776104028.6209784,16.0,0.0,4.1454545454545455,1.1355311355311315,1.0
1776104033.6575534,16.0,0.0,5.018181818181818,1.1355311355311315,1.0
1776104038.6970012,16.0,0.0,6.127272727272727,1.098901098901095,1.0
1776104043.7398756,16.0,0.0,6.709090909090909,1.098901098901095,1.0
1776104048.7767591,17.0,0.0,6.1454545454545455,1.172161172161168,1.0
1776104053.817209,16.0,0.0,6.072727272727272,1.098901098901095,1.0
1776104058.8531055,17.0,0.0,6.527272727272727,1.1355311355311315,1.0
1776104063.8898818,17.0,0.0,5.4363636363636365,1.1355311355311315,1.0
1776104068.9222658,17.0,0.0,5.49090909090909,1.098901098901095,1.0
1776104073.9586644,17.0,0.0,5.327272727272727,1.098901098901095,1.0
1776104079.0014343,16.0,0.0,5.636363636363636,1.098901098901095,1.0
1776104084.045157,16.0,0.0,5.927272727272727,1.098901098901095,1.0
1776104089.0913515,17.0,0.0,5.636363636363636,1.172161172161168,1.0
1776104094.1321805,16.0,0.0,5.927272727272727,1.0622710622710585,1.0
1776104099.1721365,17.0,0.0,5.327272727272727,1.1355311355311315,1.0
1776104104.2121105,17.0,0.0,5.618181818181818,1.245421245421241,1.0
1776104109.250741,17.0,0.0,5.290909090909091,1.245421245421241,1.0
1776104114.2904165,17.0,0.0,4.9818181818181815,1.6483516483516536,1.0
1776104119.4404032,16.0,0.0,5.2727272727272725,1.5018315018314965,1.0
1776104124.4797587,17.0,0.0,5.654545454545454,1.538461538461533,1.0
1776104129.5179398,16.0,0.0,6.8181818181818175,1.538461538461533,1.0
1776104134.553468,17.0,0.0,7.1454545454545455,1.5750915750915806,1.0
1776104139.5889812,16.0,0.0,7.727272727272727,1.538461538461533,1.0
1776104144.6228552,16.0,0.0,8.309090909090909,1.538461538461533,1.0
1776104149.6596272,17.0,0.0,7.1454545454545455,1.611721611721617,1.0
1776104154.694522,17.0,0.0,7.418181818181818,1.5750915750915806,1.0
1776104159.7300944,17.0,0.0,7.090909090909091,1.611721611721617,1.0
1776104164.7700028,17.0,0.0,6.836363636363636,1.611721611721617,1.0
1776104169.8026466,17.0,0.0,6.872727272727272,1.098901098901095,1.0
1776104174.8374777,16.0,0.0,7.418181818181818,1.0622710622710585,1.0
1776104179.887436,16.0,0.0,7.1090909090909085,1.0622710622710585,1.0
1776104184.9221766,16.0,0.0,6.218181818181818,1.098901098901095,1.0
1776104189.9512234,16.0,0.0,5.618181818181818,1.245421245421241,1.0
1776104194.9906197,16.0,0.0,4.4363636363636365,1.2820512820512775,1.0
1776104200.0325344,16.0,0.0,3.2727272727272725,1.2820512820512775,1.0
1776104205.0705326,16.0,0.0,3.109090909090909,1.318681318681314,1.0
1776104210.104773,16.0,0.0,2.5636363636363635,1.318681318681314,1.0
1776104215.144421,16.0,0.0,2.327272727272727,1.318681318681314,1.0
1776104220.18064,16.0,0.0,2.327272727272727,1.318681318681314,1.0
