request_id,scenario,request_type,start_ts,end_ts,latency_ms,ttft_ms,prompt_chars,output_chars,max_tokens,status_code,ok,error
okc1msy4la,short-bursts,completions,1775623103.3875945,1775623103.389852,2.26,2.26,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
j17mgfxc08,short-bursts,completions,1775623146.3610735,1775623146.3622348,1.16,1.16,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
l1n13jcat9,short-bursts,completions,1775623111.9725385,1775623111.9746332,2.09,2.09,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
pq85jsg65k,short-bursts,completions,1775623091.0135934,1775623091.0150537,1.46,1.46,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
rfcd6mzsgi,short-bursts,completions,1775623152.286798,1775623152.2882586,1.46,1.46,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
g10ur5l8a7,short-bursts,completions,1775623199.4057176,1775623199.4071245,1.41,1.41,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
zcywd14ve9,short-bursts,completions,1775623112.7220197,1775623112.7232544,1.23,1.23,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
4z7w2sehe2,short-bursts,completions,1775623166.3102586,1775623166.3113725,1.11,1.11,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
2vajepecqn,short-bursts,completions,1775623142.5652194,1775623142.5682673,3.05,3.05,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
t0sx5wvfgy,short-bursts,completions,1775623156.5437431,1775623156.5458267,2.08,2.08,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
82kkzmpjrh,short-bursts,completions,1775623181.3087788,1775623181.3101869,1.41,1.41,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
q1uymrlrmj,short-bursts,completions,1775623113.7289984,1775623113.7310994,2.10,2.10,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
2xf8e8ld4d,short-bursts,completions,1775623125.5478752,1775623125.5490317,1.16,1.16,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
wtektsg7fx,short-bursts,completions,1775623169.6290162,1775623169.630119,1.10,1.10,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
w5rtwiykid,short-bursts,completions,1775623128.535243,1775623128.5366342,1.39,1.39,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
kipu1wyuvx,short-bursts,completions,1775623146.279375,1775623146.2816033,2.23,2.23,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
16zzoilkqx,short-bursts,completions,1775623200.7870092,1775623200.7883837,1.37,1.37,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
153a5qbswr,short-bursts,completions,1775623120.737442,1775623120.7384672,1.03,1.03,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
uq9e5cozro,short-bursts,completions,1775623167.792394,1775623167.7952883,2.89,2.89,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
z02xrghc0c,short-bursts,completions,1775623095.7438836,1775623095.745357,1.47,1.47,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
p8hqmabsi9,short-bursts,completions,1775623160.8134685,1775623160.8149068,1.44,1.44,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
g1m8xfdjgf,short-bursts,completions,1775623150.8491569,1775623150.8502185,1.06,1.06,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
fliji18k0a,short-bursts,completions,1775623188.8847392,1775623188.8857508,1.01,1.01,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
8jdp0lvsnu,short-bursts,completions,1775623104.1081479,1775623104.10951,1.36,1.36,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
svn7n1ybwm,short-bursts,completions,1775623152.5469081,1775623152.5481563,1.25,1.25,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
qodpxnf7c3,short-bursts,completions,1775623144.2715337,1775623144.272903,1.37,1.37,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
bb9eitnn8z,short-bursts,completions,1775623139.6477816,1775623139.6488473,1.07,1.07,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
txki3oqyfo,short-bursts,completions,1775623171.0574555,1775623171.0588894,1.43,1.43,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
jjeget1ghr,short-bursts,completions,1775623115.7622912,1775623115.7634318,1.14,1.14,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
6befflzm76,short-bursts,completions,1775623169.249729,1775623169.2511878,1.46,1.46,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
